req_id	spec	section	strength	all_strengths	section_title	text
webauthn-2#7.2#5abb6295	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 3 Let response be credential.response. If response is not an instance of AuthenticatorAssertionResponse, abort the ceremony with a user-visible error.
webauthn-2#7.2#55f11b63	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 4 Let clientExtensionResults be the result of calling credential.getClientExtensionResults().
webauthn-2#7.2#ad1f94f0	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 5 If options.allowCredentials is not empty, verify that credential.id identifies one of the public key credentials listed in options.allowCredentials.
webauthn-2#7.2#197c0e69	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 6 Identify the user being authenticated and verify that this user is the owner of the public key credential source credentialSource identified by credential.id: If the user was identified before the authentication ceremony was initiated, e.g., via a username or cookie, verify that the identified user is the owner of credentialSource. If response.userHandle is present, let userHandle be its value. Verify that userHandle also maps to the same user.
webauthn-2#7.2#a1a86ee3	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 7 Using credential.id (or credential.rawId, if base64url encoding is inappropriate for your use case), look up the corresponding credential public key and let credentialPublicKey be that credential public key.
webauthn-2#7.2#59bc1599	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 8 Let cData, authData and sig denote the value of response’s clientDataJSON, authenticatorData, and signature respectively.
webauthn-2#7.2#4c1d6f15	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In particular, any leading byte order mark (BOM) MUST be stripped.
webauthn-2#7.2#ee268798	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 10 Let C, the client data claimed as used for the signature, be the result of running an implementation-specific JSON parser on JSONtext. Note: C may be any implementation-specific data structure representation, as long as C’s components are referenceable, as required by this algorithm.
webauthn-2#7.2#5887d3f5	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 11 Verify that the value of C.type is the string webauthn.get.
webauthn-2#7.2#c5cb0e66	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 12 Verify that the value of C.challenge equals the base64url encoding of options.challenge.
webauthn-2#7.2#808e262d	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 13 Verify that the value of C.origin matches the Relying Party's origin.
webauthn-2#7.2#1eca5457	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 14 Verify that the value of C.tokenBinding.status matches the state of Token Binding for the TLS connection over which the attestation was obtained. If Token Binding was used on that TLS connection, also verify that C.tokenBinding.id matches the base64url encoding of the Token Binding ID for the connection. 15 Verify that the rpIdHash in authData is the SHA-256 hash of the RP ID expected by the Relying Party. Note: If using the appid extension, this step needs some special logic. See § 10.1 FIDO AppID Extension (appid) for details.
webauthn-2#7.2#3ffad2f3	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 16 Verify that the User Present bit of the flags in authData is set.
webauthn-2#7.2#3278790f	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 17 If user verification is required for this assertion, verify that the User Verified bit of the flags in authData is set.
webauthn-2#7.2#34cad6a6	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	Relying Parties MUST be prepared to handle such situations, whether it be to ignore the unsolicited extensions or reject the assertion.
webauthn-2#7.2#a0dd82af	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 19 Let hash be the result of computing a hash over the cData using SHA-256.
webauthn-2#7.2#ce6ddf5e	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 20 Using credentialPublicKey, verify that sig is a valid signature over the binary concatenation of authData and hash. Note: This verification step is compatible with signatures generated by FIDO U2F authenticators. See § 6.1.2 FIDO U2F Signature Format Compatibility.
webauthn-2#7.2#972fdf4e	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 21 Let storedSignCount be the stored signature counter value associated with credential.id. If authData.signCount is nonzero or storedSignCount is nonzero, then run the following sub-step:
webauthn-2#7.2#270327fb	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: ◦ If authData.signCount is greater than storedSignCount: Update storedSignCount to be the value of authData.signCount. less than or equal to storedSignCount: This is a signal that the authenticator may be cloned, i.e. at least two copies of the credential private key may exist and are being used in parallel. Relying Parties should incorporate this information into their risk scoring. Whether the Relying Party updates storedSignCount in this case, or not, or fails the authentication ceremony or not, is Relying Party-specific.
webauthn-2#7.2#18082e9e	webauthn-2	7.2	MUST	MUST	Verifying an Authentication Assertion	In order to perform an authentication ceremony, the Relying Party MUST proceed as follows: 22 If all the above steps are successful, continue with the authentication ceremony as appropriate. Otherwise, fail the authentication ceremony.
webauthn-2#8.1#48433526	webauthn-2	8.1	SHOULD	SHOULD	Attestation Statement Format Identifiers	Attestation statement format identifiers SHOULD be registered in the IANA "WebAuthn Attestation Statement Format Identifiers" registry [IANA-WebAuthn-Registries] established by [RFC8809].
webauthn-2#8.1#f6b5657c	webauthn-2	8.1	SHOULD	SHOULD	Attestation Statement Format Identifiers	Unregistered attestation statement format identifiers SHOULD use lowercase reverse domain-name naming, using a domain name registered by the developer, in order to assure uniqueness of the identifier.
webauthn-2#8.1#5581965b	webauthn-2	8.1	MUST	MUST	Attestation Statement Format Identifiers	All attestation statement format identifiers MUST be a maximum of 32 octets in length and MUST consist only of printable USASCII characters, excluding backslash and doublequote, i.e., VCHAR as defined in [RFC5234] but without %x22 and %x5c.
webauthn-2#8.1#a48a5493	webauthn-2	8.1	MUST	MUST	Attestation Statement Format Identifiers	Implementations MUST match WebAuthn attestation statement format identifiers in a case-sensitive fashion.
webauthn-2#8.1#1569ae3f	webauthn-2	8.1	SHOULD	SHOULD	Attestation Statement Format Identifiers	Attestation statement formats that may exist in multiple versions SHOULD include a version in their identifier.
webauthn-2#8.2#434e24e7	webauthn-2	8.2	MUST	MUST	Packed Attestation Statement Format	The attestation certificate attestnCert MUST be the first element in the array. attestnCert The attestation certificate, encoded in X.509 format.
webauthn-2#8.2.1#439d083e	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions:
webauthn-2#8.2.1#1f35fa02	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	• Version MUST be set to 3 (which is indicated by an ASN.1 INTEGER with value 2).
webauthn-2#8.2.1#29315e36	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	• Subject field MUST be set to: Subject-C ISO 3166 code specifying the country where the Authenticator vendor is incorporated (PrintableString).
webauthn-2#8.2.1#1de074c5	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	• If the related attestation root certificate is used for multiple authenticator models, the Extension OID 1.3.6.1.4.1.45724.1.1.4 (id-fido-gen-ce-aaguid) MUST be present, containing the AAGUID as a 16-byte OCTET STRING.
webauthn-2#8.2.1#66762f18	webauthn-2	8.2.1	MUST NOT	MUST NOT	Packed Attestation Statement Certificate Requirements	The extension MUST NOT be marked as critical.
webauthn-2#8.2.1#d4ac4de0	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	Thus, the AAGUID MUST be wrapped in two OCTET STRINGS to be valid.
webauthn-2#8.2.1#dd1f1604	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • 06 0b 2b 06 01 04 01 82 e5 1c 01 01 04 -- 1.3.6.1.4.1.45724.1.1.4
webauthn-2#8.2.1#9caeaf75	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • 04 12 -- OCTET STRING
webauthn-2#8.2.1#443f9466	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • 04 10 -- OCTET STRING
webauthn-2#8.2.1#8df001df	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • cd 8c 39 5c 26 ed ee de -- AAGUID
webauthn-2#8.2.1#d3811f75	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • 65 3b 00 79 7d 03 ca 3c •
webauthn-2#8.2.1#54cece0d	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	• The Basic Constraints extension MUST have the CA component set to false.
webauthn-2#8.2.1#b5632ce5	webauthn-2	8.2.1	MUST	MUST	Packed Attestation Statement Certificate Requirements	The attestation certificate MUST have the following fields/extensions: • An Authority Information Access (AIA) extension with entry id-ad-ocsp and a CRL Distribution Point extension [RFC5280] are both OPTIONAL as the status of many attestation certificates is available through authenticator metadata services. See, for example, the FIDO Metadata Service [FIDOMetadataService].
webauthn-2#8.3.1#3ddea5f9	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	TPM attestation certificate MUST have the following fields/extensions:
webauthn-2#8.3.1#bcabef55	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	• Version MUST be set to 3.
webauthn-2#8.3.1#0eac5dd7	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	• Subject field MUST be set to empty.
webauthn-2#8.3.1#65d8fd20	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	• The Subject Alternative Name extension MUST be set as defined in [TPMv2-EK-Profile] section 3.2.9.
webauthn-2#8.3.1#92fa3516	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	• The Extended Key Usage extension MUST contain the OID 2.23.133.8.3 ("joint-iso-itu-t(2) internationalorganizations(23) 133 tcg-kp(8) tcg-kp-AIKCertificate(3)").
webauthn-2#8.3.1#54cece0d	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	• The Basic Constraints extension MUST have the CA component set to false.
webauthn-2#8.3.1#29aa589a	webauthn-2	8.3.1	MUST	MUST	TPM Attestation Statement Certificate Requirements	TPM attestation certificate MUST have the following fields/extensions: • An Authority Information Access (AIA) extension with entry id-ad-ocsp and a CRL Distribution Point extension [RFC5280] are both OPTIONAL as the status of many attestation certificates is available through metadata services. See, for example, the FIDO Metadata Service [FIDOMetadataService].
webauthn-2#8.4#69299fb4	webauthn-2	8.4	MUST	MUST	Android Key Attestation Statement Format	◦ The AuthorizationList.allApplications field is not present on either authorization list (softwareEnforced nor teeEnforced), since PublicKeyCredential MUST be scoped to the RP ID.
webauthn-2#9.2#8998bab5	webauthn-2	9.2	MUST	MUST	Defining Extensions	A definition of an extension MUST specify an extension identifier, a client extension input argument to be sent via the get() or create() call, the client extension processing rules, and a client extension output value.
webauthn-2#9.2#21581bb1	webauthn-2	9.2	MUST	MUST	Defining Extensions	If the extension communicates with the authenticator (meaning it is an authenticator extension), it MUST also specify the CBOR authenticator extension input argument sent via the authenticatorGetAssertion or authenticatorMakeCredential call, the authenticator extension processing rules, and the CBOR authenticator extension output value.
webauthn-2#9.2#4e05e3bf	webauthn-2	9.2	MUST	MUST	Defining Extensions	Any client extension that is processed by the client MUST return a client extension output value so that the WebAuthn Relying Party knows that the extension was honored by the client.
webauthn-2#9.2#c7bb937c	webauthn-2	9.2	MUST	MUST	Defining Extensions	Similarly, any extension that requires authenticator processing MUST return an authenticator extension output to let the Relying Party know that the extension was honored by the authenticator.
webauthn-2#9.2#1f4ae043	webauthn-2	9.2	SHOULD	SHOULD	Defining Extensions	If an extension does not otherwise require any result values, it SHOULD be defined as returning a JSON Boolean client extension output result, set to true to signify that the extension was understood and processed.
webauthn-2#9.2#c5d4d49f	webauthn-2	9.2	MUST	MUST,SHOULD	Defining Extensions	Likewise, any authenticator extension that does not otherwise require any result values MUST return a value and SHOULD return a CBOR Boolean authenticator extension output result, set to true to signify that the extension was understood and processed.
webauthn-2#9.3#843999ba	webauthn-2	9.3	SHOULD	SHOULD	Extending Request Parameters	New extensions SHOULD follow the above convention.
webauthn-2#9.3#f5daf0e9	webauthn-2	9.3	MUST	MUST	Extending Request Parameters	var assertionPromise = navigator.credentials.get({ publicKey: { // Other members omitted for brevity extensions: { // An "entry key" identifying the "webauthnExample_foobar" extension, // whose value is a map with two input parameters: "webauthnExample_foobar": { foo: 42, bar: "barfoo" } } } }); Extension definitions MUST specify the valid values for their client extension input.
webauthn-2#9.3#1ac63189	webauthn-2	9.3	SHOULD	SHOULD	Extending Request Parameters	Clients SHOULD ignore extensions with an invalid client extension input.
webauthn-2#9.3#63d545a9	webauthn-2	9.3	SHOULD	SHOULD	Extending Request Parameters	If an extension does not require any parameters from the Relying Party, it SHOULD be defined as taking a Boolean client argument, set to true to signify that the extension is requested by the Relying Party.
webauthn-2#9.3#8f217ef1	webauthn-2	9.3	MUST	MUST	Extending Request Parameters	Extensions that have authenticator processing MUST specify the method of computing the authenticator extension input from the client extension input, and MUST define extensions for the CDDL types AuthenticationExtensionsAuthenticatorInputs and AuthenticationExtensionsAuthenticatorOutputs by defining an additional choice for the $$extensionInput and $$extensionOutput group sockets using the extension identifier as the entry key.
webauthn-2#9.3#f23d55a5	webauthn-2	9.3	SHOULD	SHOULD	Extending Request Parameters	Extensions that do not require input parameters, and are thus defined as taking a Boolean client extension input value set to true, SHOULD define the authenticator extension input also as the constant Boolean value true (CBOR major type 7, value 21).
webauthn-2#9.4#c7284d85	webauthn-2	9.4	MUST NOT	MUST NOT	Client Extension Processing	There MUST NOT be any values returned for ignored extensions.
webauthn-2#9.4#26bdf02b	webauthn-2	9.4	MUST	MUST	Client Extension Processing	Extensions that require authenticator processing MUST define the process by which the client extension input can be used to determine the CBOR authenticator extension input and the process by which the CBOR authenticator extension output can be used to determine the client extension output.
webauthn-2#9.5#c7284d85	webauthn-2	9.5	MUST NOT	MUST NOT	Authenticator Extension Processing	There MUST NOT be any values returned for ignored extensions.
webauthn-2#10.1#2877826d	webauthn-2	10.1	MUST	MUST	FIDO AppID Extension (appid)	4 When building allowCredentialDescriptorList, if a U2F authenticator indicates that a credential is inapplicable (i.e. by returning SW_WRONG_DATA) then the client MUST retry with the U2F application parameter set to the SHA-256 hash of appId.
webauthn-2#10.1#db784d3b	webauthn-2	10.1	MUST	MUST	FIDO AppID Extension (appid)	If this results in an applicable credential, the client MUST include the credential in allowCredentialDescriptorList.
webauthn-2#10.1#5c105c3f	webauthn-2	10.1	MUST	MUST	FIDO AppID Extension (appid)	If true, the AppID was used and thus, when verifying the assertion, the Relying Party MUST expect the rpIdHash to be the hash of the AppID, not the RP ID. partial dictionary AuthenticationExtensionsClientOutputs { boolean appid.
webauthn-2#10.3#71c4382f	webauthn-2	10.3	MUST	MUST	User Verification Method Extension (uvm)	If >3 factors can be used in an authentication instance the authenticator vendor MUST select the 3 factors it believes will be most relevant to the Server to include in the UVM.
webauthn-2#10.5#7489589a	webauthn-2	10.5	SHOULD	SHOULD	Large blob storage extension (largeBlob)	However, Relying Parties SHOULD use the registration extension when creating the credential if they wish to later use the authentication extension.
webauthn-2#10.5#eac7aa17	webauthn-2	10.5	SHOULD	SHOULD	Large blob storage extension (largeBlob)	Since certificates are sizable relative to the storage capabilities of typical authenticators, user agents SHOULD consider what indications and confirmations are suitable to best guide the user in allocating this limited resource and prevent abuse.
webauthn-2#11.1.1#96143a42	webauthn-2	11.1.1	SHOULD	SHOULD	Authenticator Extension Capabilities	User-Agents implementing defined authenticator extensions SHOULD implement the corresponding authenticator extension capability.
webauthn-2#11.2#dea029c3	webauthn-2	11.2	MUST	MUST	Virtual Authenticators	A Virtual authenticator MUST support all authenticator extensions present in its extensions array.
webauthn-2#11.2#16d546ef	webauthn-2	11.2	MUST NOT	MUST NOT	Virtual Authenticators	It MUST NOT support any authenticator extension not present in its extensions array. uvm A UvmEntries array to be set as the authenticator extension output when processing the User Verification Method extension.
webauthn-2#13.2#a1a0bd1e	webauthn-2	13.2	SHOULD	SHOULD	Physical Proximity between Client and Authenticator	If designing a solution where the authenticator does not need to be physically close to the client, or where client and authenticator do not communicate directly, designers SHOULD consider how this affects the enforcement of scope restrictions and the strength of the authenticator as a something you have authentication factor.
webauthn-2#13.3.1#1df9ac88	webauthn-2	13.3.1	SHOULD	SHOULD	Attestation Certificate Hierarchy	A 3-tier hierarchy for attestation certificates is RECOMMENDED (i.e., Attestation Root, Attestation Issuing CA, Attestation Certificate).
webauthn-2#13.3.1#f55a94d1	webauthn-2	13.3.1	SHOULD	SHOULD	Attestation Certificate Hierarchy	It is also RECOMMENDED that for each WebAuthn Authenticator device line (i.e., model), a separate issuing CA is used to help facilitate isolating problems with a specific version of an authenticator model.
webauthn-2#13.3.1#38d712c6	webauthn-2	13.3.1	SHOULD	SHOULD	Attestation Certificate Hierarchy	If the attestation root certificate is not dedicated to a single WebAuthn Authenticator device line (i.e., AAGUID), the AAGUID SHOULD be specified in the attestation certificate itself, so that it can be verified against the authenticator data.
webauthn-2#13.3.2#ed74c7be	webauthn-2	13.3.2	MUST	MUST	Attestation Certificate and Attestation Certificate CA Compromise	If the root CA changes, the WebAuthn Relying Parties MUST update their trusted root certificates accordingly.
webauthn-2#13.3.2#8e72faa5	webauthn-2	13.3.2	MUST	MUST	Attestation Certificate and Attestation Certificate CA Compromise	A WebAuthn Authenticator attestation certificate MUST be revoked by the issuing CA if its private key has been compromised.
webauthn-2#13.4.1#427db947	webauthn-2	13.4.1	MUST	MUST	Security Benefits for WebAuthn Relying Parties	As stated in the Conformance section, the Relying Party MUST behave as described in § 7 WebAuthn Relying Party Operations to obtain all of the above security benefits.
webauthn-2#13.4.3#f4a96234	webauthn-2	13.4.3	MUST	MUST	Cryptographic Challenges	Therefore, the values of both PublicKeyCredentialCreationOptions.challenge and PublicKeyCredentialRequestOptions.challenge MUST be randomly generated by Relying Parties in an environment they trust (e.g., on the server-side), and the returned challenge value in the client’s response MUST match what was generated.
webauthn-2#13.4.3#6bc4e5ff	webauthn-2	13.4.3	SHOULD	SHOULD	Cryptographic Challenges	This SHOULD be done in a fashion that does not rely upon a client’s behavior, e.g., the Relying Party SHOULD store the challenge temporarily until the operation is complete.
webauthn-2#13.4.3#d3ac1ed5	webauthn-2	13.4.3	MUST	MUST	Cryptographic Challenges	In order to prevent replay attacks, the challenges MUST contain enough entropy to make guessing them infeasible.
webauthn-2#13.4.3#904c9e0a	webauthn-2	13.4.3	SHOULD	SHOULD	Cryptographic Challenges	Challenges SHOULD therefore be at least 16 bytes long.
webauthn-2#13.4.5#5753b092	webauthn-2	13.4.5	SHOULD	SHOULD	Revoked Attestation Certificates	If attestation certificate validation fails due to a revoked intermediate attestation CA certificate, and the Relying Party's policy requires rejecting the registration/authentication request in these situations, then it is RECOMMENDED that the Relying Party also un-registers (or marks with a trust level equivalent to "self attestation") public key credentials that were registered after the CA compromise date using an attestation certificate chaining up to the same intermediate CA.
webauthn-2#13.4.5#f4921cf4	webauthn-2	13.4.5	SHOULD	SHOULD	Revoked Attestation Certificates	It is thus RECOMMENDED that Relying Parties remember intermediate attestation CA certificates during registration in order to un-register related public key credentials if the registration was performed after revocation of such certificates.
webauthn-2#13.4.6#5fadf4c0	webauthn-2	13.4.6	SHOULD	SHOULD	Credential Loss and Key Mobility	Relying Parties SHOULD allow and encourage users to register multiple credentials to the same account.
webauthn-2#13.4.6#f0d48bb1	webauthn-2	13.4.6	SHOULD	SHOULD	Credential Loss and Key Mobility	Relying Parties SHOULD make use of the excludeCredentials and user.id options to ensure that these different credentials are bound to different authenticators.
webauthn-2#14.4.1#16a01967	webauthn-2	14.4.1	SHOULD	SHOULD	Attestation Privacy	The authenticator manufacturer SHOULD then ensure that such batches are large enough to provide meaningful anonymization, while also minimizing the batch size in order to limit the number of affected users in case an attestation private key is compromised.
webauthn-2#14.4.2#22f099fc	webauthn-2	14.4.2	SHOULD NOT	SHOULD NOT	Privacy of personally identifying information Stored in Authenticators	If an authenticator chooses to do so, it SHOULD NOT expose personally identifying information unless successful user verification has been performed.
webauthn-2#14.4.2#46496a19	webauthn-2	14.4.2	SHOULD NOT	SHOULD NOT	Privacy of personally identifying information Stored in Authenticators	If the authenticator supports user verification with more than one concurrently enrolled user, the authenticator SHOULD NOT expose personally identifying information of users other than the currently verified user.
webauthn-2#14.4.2#89a7c39e	webauthn-2	14.4.2	SHOULD NOT	SHOULD NOT	Privacy of personally identifying information Stored in Authenticators	Consequently, an authenticator that is not capable of user verification SHOULD NOT store personally identifying information.
webauthn-2#14.5.3#0826ddca	webauthn-2	14.5.3	SHOULD	SHOULD	Privacy Between Operating System Accounts	If a platform authenticator is included in a client device with a multi-user operating system, the platform authenticator and client device SHOULD work together to ensure that the existence of any platform credential is revealed only to the operating system user that created that platform credential.
webauthn-2#14.6.1#4547c56f	webauthn-2	14.6.1	MUST NOT	MUST NOT	User Handle Contents	Since the user handle is not considered personally identifying information in § 14.4.2 Privacy of personally identifying information Stored in Authenticators, the Relying Party MUST NOT include personally identifying information, e.g., e-mail addresses or usernames, in the user handle.
webauthn-2#14.6.1#873cbdc0	webauthn-2	14.6.1	SHOULD	SHOULD	User Handle Contents	It is RECOMMENDED to let the user handle be 64 random bytes, and store this value in the user’s account.
webauthn-2#15#7c6a6fbf	webauthn-2	15	SHOULD	SHOULD	Accessibility Considerations	Relying Parties, at registration time, SHOULD provide affordances for users to complete future authorization gestures correctly.
xml-exc-c14n#4#83ee7087	xml-exc-c14n	4	MUST	MUST	Use in XML Security	<element name="InclusiveNamespaces" type="ec:InclusiveNamespaces"/> <complexType name="InclusiveNamespaces"> <attribute name="PrefixList" type="NMTOKENS"/> </complexType> </schema> DTD: <!ELEMENT InclusiveNamespaces EMPTY > <!ATTLIST InclusiveNamespaces PrefixList NMTOKENS #REQUIRED >.
xmldsig-core1#0#c00c0e3d	xmldsig-core1	0	MUST	MUST	(front matter)	The Second Edition was produced by the W3C XML Security Specifications Maintenance Working Group, adding Canonical XML 1.1 as a required canonicalization algorithm and incorporating known errata.
xmldsig-core1#0#7378cf99	xmldsig-core1	0	MUST	MUST	(front matter)	An individual who has actual knowledge of a patent which the individual believes contains Essential Claim(s) must disclose the information in accordance with section 6 of the W3C Patent Policy.
xmldsig-core1#0#aac7e866	xmldsig-core1	0	SHOULD	SHOULD	(front matter)	• 8.1.2 Only What is "Seen" Should be Signed.
xmldsig-core1#1#72ca207c	xmldsig-core1	1	MUST	MUST	Introduction	Such an application must specify additional key, algorithm, processing and rendering requirements.
xmldsig-core1#1.3#bc93dfe1	xmldsig-core1	1.3	MUST	MUST	Versions, Namespaces and Identifiers	Implementations of this specification must use the following XML namespace URIs: URI namespace prefix XML internal entity http://www.w3.org/2000/09/xmldsig# default namespace, ds:, dsig: <!ENTITY dsig "http://www.w3.org/2000/09/xmldsig#"> http://www.w3.org/2009/xmldsig11# dsig11: <!ENTITY dsig11 "http://www.w3.org/2009/xmldsig11#"> While implementations must support XML and XML namespaces, and while use of the above namespace URIs is required, the namespace prefixes and entity declarations given are merely editorial conventions used in this document.
xmldsig-core1#1.3#84166ae1	xmldsig-core1	1.3	MUST	MUST	Versions, Namespaces and Identifiers	Implementations of this specification must be fully interoperable with the algorithms specified in [RFC6931], but may compute the requisite values through any technique that leads to the same output.
xmldsig-core1#2#1730eaca	xmldsig-core1	2	SHOULD	SHOULD	Signature Overview and Examples	Since a Signature element (and its Id attribute value/name) may co-exist or be combined with other elements (and their IDs) within a single XML document, care should be taken in choosing names such that there are no subsequent collisions that violate the ID uniqueness validity constraint [XML10].
xmldsig-core1#2.1#c17607b0	xmldsig-core1	2.1	MUST	MUST	Simple Example (Signature, SignedInfo, Methods, and References)	EXAMPLE 2 [s01] <Signature Id="MyFirstSignature" xmlns="http://www.w3.org/2000/09/xmldsig#"> [s02] <SignedInfo> [s03] <CanonicalizationMethod Algorithm="http://www.w3.org/2006/12/xml-c14n11"/> [s04] <SignatureMethod Algorithm="http://www.w3.org/2001/04/xmldsig-more#rsa-sha256"/> [s05] <Reference URI="http://www.w3.org/TR/2000/REC-xhtml1-20000126/"> [s06] <Transforms> [s07] <Transform Algorithm="http://www.w3.org/2006/12/xml-c14n11"/> [s08] </Transforms> [s09] <DigestMethod Algorithm="http://www.w3.org/2001/04/xmlenc#sha256"/> [s10] <DigestValue>dGhpcyBpcyBub3QgYSBzaWduYXR1cmUK...</DigestValue> [s11] </Reference> [s12] </SignedInfo> [s13] <SignatureValue>...</SignatureValue> [s14] <KeyInfo> [s15a] <KeyValue> [s15b] <DSAKeyValue> [s15c] <P>...</P><Q>...</Q><G>...</G><Y>...</Y> [s15d] </DSAKeyValue> [s15e] </KeyValue> [s16] </KeyInfo> [s17] </Signature> [s02-12] The required SignedInfo element is the information that is actually signed.
xmldsig-core1#2.1#d0965d16	xmldsig-core1	2.1	MUST	MUST	Simple Example (Signature, SignedInfo, Methods, and References)	To promote application interoperability we specify a set of signature algorithms that must be implemented, though their use is at the discretion of the signature creator.
xmldsig-core1#2.1#ef12057b	xmldsig-core1	2.1	SHOULD	SHOULD	Simple Example (Signature, SignedInfo, Methods, and References)	We specify additional algorithms as recommended or optional for implementation; the design also permits arbitrary user specified algorithms.
xmldsig-core1#2.1#a918a79b	xmldsig-core1	2.1	MUST	MUST	Simple Example (Signature, SignedInfo, Methods, and References)	Use of KeyInfo is optional, however note that senders and receivers must agree on how it will be used through a mechanism out of scope for this specification.
xmldsig-core1#2.1.1#eace3868	xmldsig-core1	2.1.1	MUST	MUST	More on Reference	For example, if the resource being signed encloses the signature itself, such a transform must be used to exclude the signature value from its own computation.
xmldsig-core1#2.2#7da3ce0f	xmldsig-core1	2.2	MUST	MUST	Extended Example (Object and SignatureProperty)	Applications that wish to represent other semantics must rely upon other technologies, such as [XML10], [RDF-PRIMER].
xmldsig-core1#2.2#e897defd	xmldsig-core1	2.2	MUST	MUST	Extended Example (Object and SignatureProperty)	Consequently, it's the application that must understand and know how to make trust decisions given the validity of the signature and the meaning of assuredby syntax.
xmldsig-core1#2.2#21199c19	xmldsig-core1	2.2	SHOULD	SHOULD	Extended Example (Object and SignatureProperty)	While the signing application should be very careful about what it signs (it should understand what is in the SignatureProperty) a receiving application has no obligation to understand that semantic (though its parent trust engine may wish to).
xmldsig-core1#2.2#2f9a83b8	xmldsig-core1	2.2	SHOULD	SHOULD	Extended Example (Object and SignatureProperty)	References to an XML data element within an Object element should identify the actual element pointed to.
xmldsig-core1#2.2#d67c11d5	xmldsig-core1	2.2	SHOULD	SHOULD	Extended Example (Object and SignatureProperty)	Where the element content is not XML (perhaps it is binary or encoded data) the reference should identify the Object and the Reference Type, if given, should indicate Object.
xmldsig-core1#2.2#4b4cf423	xmldsig-core1	2.2	MUST	MUST	Extended Example (Object and SignatureProperty)	Note that Type is advisory and no action based on it or checking of its correctness is required by core behavior.
